"Id","SalePrice"
2848,236894.086138964
2849,224998.457316622
2850,280608.619284996
2851,235845.493002328
2852,245820.122425489
2853,228317.866478062
2854,154538.91095191
2855,219814.79626079
2856,218143.030317261
2857,209345.151431672
2858,216601.850354627
2859,116379.957006027
2860,124667.812945873
2861,130134.443452325
2862,214544.175403666
2863,130415.86546588
2864,255251.698604718
2865,164503.14705076
2866,220134.952099233
2867,68945.1719108033
2868,143999.433673057
2869,115153.734075925
2870,136324.546691537
2871,81735.7560543382
2872,-895.821063346462
2873,96189.3957731097
2874,131679.623051566
2875,134278.770907623
2876,166267.836571538
2877,135531.112199111
2878,163893.516904493
2879,125486.616189213
2880,111571.753535988
2881,141752.611949115
2882,138079.556762009
2883,191216.466668774
2884,204697.243263316
2885,173234.214596315
2886,179445.84477516
2887,102636.776288992
2888,144602.529294727
2889,34489.6488827539
2890,50969.9768846592
2891,158794.153117436
2892,13791.6157093628
2893,105427.633177964
2894,18877.7156923937
2895,269757.297990317
2896,261207.880106229
2897,207144.30123637
2898,209884.668684108
2899,247603.999035008
2900,169296.712228944
2901,198620.35719926
2902,198609.269106451
2903,298868.265757106
2904,313519.861525911
2905,44845.6146671103
2906,242662.623157667
2907,113298.685871471
2908,114286.391163328
2909,199129.050108173
2910,50466.4446811306
2911,84604.3418097197
2912,143378.902292329
2913,83627.5457619381
2914,69078.1897087211
2915,69078.1897087211
2916,83627.5457619381
2917,154372.912576317
2918,108676.85906577
2919,244153.707615398
